,Model,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D,Target
177,model_5_seed_1_rec_5_ens_1,0.370095,0.351992,0.902968,0.573237,6QPS_A
178,model_3_ptm_seed_1_rec_7_ens_1,0.37744099999999997,0.355969,0.907479,0.569769,6QPS_A
179,model_2_seed_0_rec_9_ens_1,0.35844000000000004,0.33913699999999997,0.8993030000000001,0.558623,6QPS_A
180,model_4_seed_0_rec_10_ens_1,0.360767,0.350321,0.9008149999999999,0.5547890000000001,6QPS_A
181,model_2_seed_0_rec_2_ens_1,0.357288,0.33855,0.89599,0.569705,6QPS_A
182,model_1_ptm_seed_0_rec_7_ens_1,0.382589,0.357121,0.903683,0.586375,6QPS_A
183,model_5_seed_1_rec_4_ens_1,0.360186,0.343469,0.899008,0.571307,6QPS_A
184,model_4_ptm_seed_0_rec_5_ens_1,0.35627800000000004,0.35068499999999997,0.900841,0.5618529999999999,6QPS_A
185,model_3_seed_0_rec_9_ens_1,0.379406,0.359741,0.9061309999999999,0.578624,6QPS_A
186,model_3_seed_1_rec_6_ens_1,0.374361,0.350746,0.9052979999999999,0.578477,6QPS_A
187,model_3_seed_1_rec_7_ens_1,0.373402,0.352082,0.9020790000000001,0.58683,6QPS_A
188,model_3_seed_1_rec_5_ens_1,0.38804299999999997,0.358323,0.9088700000000001,0.5834199999999999,6QPS_A
189,model_3_seed_0_rec_8_ens_1,0.373091,0.353995,0.9034190000000001,0.573775,6QPS_A
190,model_4_seed_0_rec_7_ens_1,0.376526,0.359052,0.903732,0.56381,6QPS_A
191,model_1_seed_1_rec_2_ens_1,0.369635,0.351693,0.898758,0.57533,6QPS_A
192,model_3_ptm_seed_1_rec_10_ens_1,0.384583,0.358065,0.9117059999999999,0.5804199999999999,6QPS_A
193,model_3_seed_0_rec_1_ens_1,0.38756599999999997,0.356059,0.908925,0.586962,6QPS_A
194,model_2_ptm_seed_1_rec_6_ens_1,0.377085,0.351221,0.900933,0.563355,6QPS_A
195,model_1_seed_0_rec_6_ens_1,0.374089,0.347567,0.902616,0.57248,6QPS_A
196,model_1_seed_1_rec_4_ens_1,0.365875,0.347909,0.897173,0.5762079999999999,6QPS_A
197,model_1_seed_0_rec_2_ens_1,0.37748699999999996,0.349165,0.9005879999999999,0.589477,6QPS_A
198,model_4_ptm_seed_1_rec_8_ens_1,0.348283,0.340939,0.89789,0.546515,6QPS_A
199,model_3_seed_0_rec_6_ens_1,0.37189099999999997,0.352869,0.903301,0.578849,6QPS_A
0,model_4_ptm_seed_0_rec_8_ens_8,0.48712799999999995,0.628785,0.883448,0.746639,6YAK_BBB
1,model_2_seed_1_rec_9_ens_8,0.47966000000000003,0.665199,0.8842260000000001,0.7578199999999999,6YAK_BBB
2,model_1_seed_0_rec_8_ens_8,0.493328,0.666405,0.8849530000000001,0.75844,6YAK_BBB
3,model_1_seed_1_rec_7_ens_1,0.46079799999999993,0.595074,0.881251,0.761288,6YAK_BBB
4,model_4_ptm_seed_1_rec_6_ens_1,0.49130100000000004,0.629083,0.882971,0.746257,6YAK_BBB
5,model_1_seed_1_rec_2_ens_8,0.476566,0.650634,0.886301,0.7610779999999999,6YAK_BBB
6,model_4_seed_0_rec_4_ens_1,0.47006499999999996,0.607417,0.882913,0.74849,6YAK_BBB
7,model_2_ptm_seed_1_rec_9_ens_1,0.507578,0.6769029999999999,0.8870899999999999,0.756392,6YAK_BBB
8,model_2_ptm_seed_0_rec_8_ens_8,0.499409,0.67464,0.886517,0.757509,6YAK_BBB
9,model_5_ptm_seed_1_rec_1_ens_1,0.490124,0.608504,0.886126,0.732266,6YAK_BBB
10,model_1_ptm_seed_1_rec_1_ens_1,0.466738,0.658794,0.881035,0.761337,6YAK_BBB
11,model_4_seed_1_rec_3_ens_1,0.466772,0.603611,0.878965,0.744322,6YAK_BBB
12,model_3_seed_1_rec_4_ens_8,0.5043489999999999,0.674254,0.882704,0.7410720000000001,6YAK_BBB
13,model_1_seed_1_rec_9_ens_8,0.490461,0.658551,0.8836579999999999,0.7639239999999999,6YAK_BBB
14,model_5_ptm_seed_1_rec_7_ens_8,0.5024649999999999,0.613421,0.881114,0.721368,6YAK_BBB
15,model_1_seed_1_rec_8_ens_8,0.503778,0.6723100000000001,0.8869530000000001,0.758182,6YAK_BBB
16,model_2_seed_1_rec_10_ens_1,0.460925,0.656259,0.8810399999999999,0.75271,6YAK_BBB
17,model_2_ptm_seed_1_rec_7_ens_1,0.5027699999999999,0.672666,0.885718,0.752152,6YAK_BBB
18,model_3_ptm_seed_0_rec_5_ens_1,0.497438,0.6699510000000001,0.8833139999999999,0.759268,6YAK_BBB
19,model_5_seed_0_rec_9_ens_8,0.486133,0.66287,0.883202,0.755691,6YAK_BBB
20,model_3_ptm_seed_0_rec_8_ens_8,0.499175,0.677006,0.882151,0.757621,6YAK_BBB
21,model_3_ptm_seed_1_rec_4_ens_8,0.518323,0.685059,0.8851889999999999,0.75636,6YAK_BBB
22,model_1_seed_0_rec_7_ens_1,0.47769700000000004,0.657337,0.8837219999999999,0.757347,6YAK_BBB
23,model_5_seed_0_rec_7_ens_8,0.475663,0.663562,0.8818799999999999,0.756826,6YAK_BBB
24,model_3_seed_0_rec_2_ens_8,0.48522600000000005,0.653472,0.882769,0.7324579999999999,6YAK_BBB
25,model_5_ptm_seed_0_rec_5_ens_1,0.522621,0.627671,0.8843479999999999,0.726533,6YAK_BBB
26,model_5_ptm_seed_1_rec_2_ens_1,0.510841,0.641491,0.88713,0.743847,6YAK_BBB
27,model_5_ptm_seed_0_rec_3_ens_1,0.502963,0.618424,0.882229,0.733234,6YAK_BBB
28,model_3_ptm_seed_0_rec_9_ens_8,0.502634,0.680481,0.883465,0.757674,6YAK_BBB
29,model_5_ptm_seed_0_rec_3_ens_8,0.499726,0.626586,0.88456,0.732349,6YAK_BBB
30,model_4_ptm_seed_1_rec_7_ens_8,0.496482,0.6202270000000001,0.882184,0.7327229999999999,6YAK_BBB
31,model_5_seed_1_rec_8_ens_1,0.460517,0.613121,0.881496,0.7366060000000001,6YAK_BBB
32,model_1_seed_0_rec_9_ens_8,0.466917,0.637054,0.8821260000000001,0.758037,6YAK_BBB
33,model_1_ptm_seed_1_rec_10_ens_1,0.517364,0.689987,0.882392,0.770001,6YAK_BBB
34,model_5_ptm_seed_1_rec_5_ens_1,0.512642,0.6287729999999999,0.883935,0.731034,6YAK_BBB
35,model_3_ptm_seed_0_rec_2_ens_1,0.46106499999999995,0.650278,0.882058,0.760017,6YAK_BBB
36,model_4_ptm_seed_1_rec_8_ens_8,0.475153,0.628173,0.881777,0.746356,6YAK_BBB
37,model_1_ptm_seed_1_rec_5_ens_1,0.494774,0.669463,0.8811450000000001,0.766188,6YAK_BBB
38,model_1_ptm_seed_0_rec_2_ens_1,0.494533,0.6714359999999999,0.8845790000000001,0.765671,6YAK_BBB
39,model_3_ptm_seed_0_rec_3_ens_1,0.485043,0.672433,0.884653,0.760682,6YAK_BBB
40,model_5_seed_0_rec_8_ens_8,0.48963199999999996,0.666425,0.8829239999999999,0.753116,6YAK_BBB
41,model_3_ptm_seed_0_rec_4_ens_1,0.49881499999999995,0.675858,0.885497,0.757154,6YAK_BBB
42,model_2_seed_0_rec_10_ens_8,0.476328,0.6618229999999999,0.883851,0.7564960000000001,6YAK_BBB
43,model_5_ptm_seed_1_rec_8_ens_8,0.526746,0.632841,0.886259,0.73439,6YAK_BBB
44,model_4_ptm_seed_0_rec_8_ens_1,0.47483400000000003,0.6220479999999999,0.882331,0.7412989999999999,6YAK_BBB
45,model_5_seed_1_rec_1_ens_1,0.462129,0.605085,0.883647,0.7400180000000001,6YAK_BBB
46,model_2_seed_0_rec_5_ens_8,0.480358,0.657949,0.8824489999999999,0.7561399999999999,6YAK_BBB
47,model_1_ptm_seed_1_rec_9_ens_8,0.48753199999999997,0.6709970000000001,0.8804209999999999,0.762031,6YAK_BBB
48,model_5_ptm_seed_0_rec_1_ens_8,0.501938,0.622529,0.8848940000000001,0.747814,6YAK_BBB
49,model_2_seed_0_rec_5_ens_1,0.481731,0.656506,0.885339,0.760899,6YAK_BBB
50,model_1_ptm_seed_1_rec_6_ens_1,0.511921,0.6763600000000001,0.8832479999999999,0.765975,6YAK_BBB
51,model_5_ptm_seed_0_rec_7_ens_8,0.49031800000000003,0.612074,0.88108,0.719146,6YAK_BBB
52,model_5_seed_0_rec_3_ens_1,0.488133,0.659714,0.884891,0.752692,6YAK_BBB
53,model_2_ptm_seed_0_rec_7_ens_1,0.491364,0.6757449999999999,0.8849790000000001,0.7588520000000001,6YAK_BBB
54,model_1_seed_1_rec_10_ens_8,0.484292,0.661134,0.8848219999999999,0.764746,6YAK_BBB
55,model_5_seed_0_rec_3_ens_8,0.5085609999999999,0.670039,0.8878799999999999,0.756839,6YAK_BBB
56,model_4_seed_1_rec_10_ens_8,0.487907,0.6400319999999999,0.881558,0.7470939999999999,6YAK_BBB
57,model_2_seed_0_rec_7_ens_1,0.48189399999999993,0.66279,0.885307,0.753283,6YAK_BBB
58,model_1_seed_0_rec_10_ens_1,0.48801700000000003,0.6679350000000001,0.885798,0.75695,6YAK_BBB
59,model_5_ptm_seed_1_rec_4_ens_8,0.486484,0.608956,0.881209,0.721968,6YAK_BBB
60,model_2_seed_1_rec_2_ens_8,0.503251,0.680164,0.8908510000000001,0.768095,6YAK_BBB
61,model_1_seed_1_rec_1_ens_8,0.46543500000000004,0.650451,0.8841540000000001,0.753054,6YAK_BBB
62,model_3_ptm_seed_1_rec_8_ens_1,0.49728900000000004,0.670367,0.8830020000000001,0.754282,6YAK_BBB
63,model_5_ptm_seed_1_rec_9_ens_1,0.480179,0.616237,0.8775149999999999,0.721494,6YAK_BBB
64,model_3_seed_0_rec_10_ens_8,0.513004,0.6759850000000001,0.882892,0.744704,6YAK_BBB
65,model_5_seed_1_rec_6_ens_1,0.496295,0.6552680000000001,0.8848389999999999,0.75741,6YAK_BBB
66,model_5_seed_1_rec_2_ens_8,0.47730600000000006,0.630229,0.8843479999999999,0.7492979999999999,6YAK_BBB
67,model_4_seed_0_rec_5_ens_1,0.48751000000000005,0.633586,0.883754,0.751985,6YAK_BBB
68,model_4_ptm_seed_1_rec_9_ens_1,0.49893699999999996,0.612867,0.882821,0.734522,6YAK_BBB
69,model_4_ptm_seed_0_rec_1_ens_8,0.512167,0.6167560000000001,0.887443,0.737102,6YAK_BBB
70,model_1_ptm_seed_1_rec_3_ens_8,0.4953,0.668338,0.8823270000000001,0.768828,6YAK_BBB
71,model_4_ptm_seed_1_rec_7_ens_1,0.49929399999999996,0.62384,0.8839229999999999,0.7450939999999999,6YAK_BBB
72,model_3_seed_1_rec_8_ens_1,0.5013920000000001,0.66992,0.884231,0.743211,6YAK_BBB
73,model_1_ptm_seed_1_rec_6_ens_8,0.507951,0.67592,0.8834270000000001,0.758767,6YAK_BBB
74,model_3_seed_1_rec_10_ens_8,0.510887,0.681276,0.885094,0.748536,6YAK_BBB
75,model_3_seed_1_rec_9_ens_1,0.504214,0.673013,0.883188,0.74353,6YAK_BBB
76,model_2_seed_1_rec_5_ens_1,0.474671,0.669145,0.8845,0.754063,6YAK_BBB
77,model_4_seed_1_rec_10_ens_1,0.475254,0.6203069999999999,0.881344,0.744962,6YAK_BBB
78,model_1_ptm_seed_1_rec_4_ens_1,0.509536,0.6716880000000001,0.8822559999999999,0.766429,6YAK_BBB
79,model_1_ptm_seed_0_rec_8_ens_1,0.5399970000000001,0.684819,0.886159,0.766473,6YAK_BBB
80,model_1_seed_1_rec_8_ens_1,0.49865,0.669794,0.8861559999999999,0.755554,6YAK_BBB
81,model_2_seed_0_rec_4_ens_8,0.483126,0.662971,0.8833770000000001,0.758467,6YAK_BBB
82,model_2_seed_1_rec_6_ens_8,0.48005,0.66367,0.883523,0.758192,6YAK_BBB
83,model_2_ptm_seed_0_rec_4_ens_1,0.49694499999999997,0.676596,0.8866379999999999,0.744063,6YAK_BBB
84,model_2_ptm_seed_0_rec_3_ens_8,0.502432,0.678761,0.888444,0.759536,6YAK_BBB
85,model_3_ptm_seed_1_rec_9_ens_8,0.505534,0.6793939999999999,0.8829,0.756045,6YAK_BBB
86,model_1_seed_1_rec_5_ens_1,0.50663,0.678132,0.8869290000000001,0.764775,6YAK_BBB
87,model_4_seed_0_rec_3_ens_8,0.468641,0.622056,0.883199,0.746268,6YAK_BBB
88,model_4_ptm_seed_0_rec_10_ens_8,0.47679399999999994,0.624614,0.8820450000000001,0.745019,6YAK_BBB
89,model_1_ptm_seed_1_rec_1_ens_8,0.47893100000000005,0.666883,0.8824700000000001,0.7646890000000001,6YAK_BBB
90,model_2_ptm_seed_0_rec_4_ens_8,0.5018520000000001,0.673426,0.8882969999999999,0.7564489999999999,6YAK_BBB
91,model_1_seed_0_rec_5_ens_1,0.5031909999999999,0.66901,0.8865219999999999,0.753725,6YAK_BBB
92,model_4_ptm_seed_0_rec_6_ens_1,0.46349300000000004,0.6190439999999999,0.880684,0.740413,6YAK_BBB
93,model_5_seed_1_rec_8_ens_8,0.488162,0.664184,0.882376,0.7537729999999999,6YAK_BBB
94,model_4_ptm_seed_0_rec_9_ens_1,0.500054,0.6159220000000001,0.8830120000000001,0.727429,6YAK_BBB
95,model_4_ptm_seed_0_rec_4_ens_1,0.48138100000000006,0.620516,0.882072,0.7386,6YAK_BBB
96,model_2_seed_1_rec_8_ens_8,0.473645,0.661734,0.8832139999999999,0.7589130000000001,6YAK_BBB
97,model_3_seed_1_rec_4_ens_1,0.525375,0.683397,0.8848739999999999,0.738,6YAK_BBB
98,model_3_seed_1_rec_7_ens_8,0.505829,0.674779,0.884357,0.7474569999999999,6YAK_BBB
99,model_2_ptm_seed_1_rec_4_ens_8,0.49043400000000004,0.677751,0.887023,0.756727,6YAK_BBB
100,model_4_ptm_seed_1_rec_2_ens_1,0.46223000000000003,0.621223,0.8815360000000001,0.7414270000000001,6YAK_BBB
101,model_5_ptm_seed_1_rec_10_ens_8,0.513494,0.613532,0.8793620000000001,0.7149220000000001,6YAK_BBB
102,model_4_seed_1_rec_1_ens_8,0.46759300000000004,0.604036,0.8823549999999999,0.730585,6YAK_BBB
103,model_1_seed_0_rec_5_ens_8,0.49539399999999995,0.67295,0.887242,0.761491,6YAK_BBB
104,model_3_seed_1_rec_9_ens_8,0.506012,0.678566,0.8850620000000001,0.748834,6YAK_BBB
105,model_4_ptm_seed_1_rec_1_ens_1,0.494763,0.6217239999999999,0.8826459999999999,0.731286,6YAK_BBB
106,model_2_ptm_seed_1_rec_3_ens_1,0.5015270000000001,0.68077,0.886592,0.7478670000000001,6YAK_BBB
107,model_5_seed_0_rec_9_ens_1,0.478864,0.6473810000000001,0.8829239999999999,0.754606,6YAK_BBB
108,model_1_seed_1_rec_7_ens_8,0.46203999999999995,0.63207,0.8826809999999999,0.7605890000000001,6YAK_BBB
109,model_1_ptm_seed_1_rec_8_ens_8,0.529262,0.685519,0.884799,0.768788,6YAK_BBB
110,model_1_ptm_seed_1_rec_2_ens_8,0.5138590000000001,0.678232,0.886917,0.768883,6YAK_BBB
111,model_2_ptm_seed_0_rec_9_ens_8,0.5076890000000001,0.6801,0.885883,0.757858,6YAK_BBB
112,model_3_ptm_seed_1_rec_8_ens_8,0.494483,0.67778,0.882317,0.755145,6YAK_BBB
113,model_5_ptm_seed_0_rec_9_ens_1,0.479095,0.608417,0.8782139999999999,0.7152350000000001,6YAK_BBB
114,model_5_seed_0_rec_2_ens_8,0.462164,0.6450279999999999,0.8846959999999999,0.755991,6YAK_BBB
115,model_2_seed_0_rec_1_ens_8,0.494712,0.672103,0.889322,0.763638,6YAK_BBB
116,model_1_seed_1_rec_6_ens_1,0.51785,0.680249,0.888546,0.762296,6YAK_BBB
117,model_4_seed_1_rec_2_ens_1,0.46441499999999997,0.609045,0.880415,0.738294,6YAK_BBB
118,model_4_seed_0_rec_1_ens_1,0.472418,0.600002,0.8849299999999999,0.737534,6YAK_BBB
119,model_4_ptm_seed_0_rec_10_ens_1,0.471505,0.618498,0.881085,0.7420220000000001,6YAK_BBB
120,model_3_ptm_seed_1_rec_5_ens_8,0.501249,0.677618,0.884078,0.758931,6YAK_BBB
121,model_1_seed_1_rec_3_ens_8,0.5108550000000001,0.67996,0.8886129999999999,0.759008,6YAK_BBB
122,model_2_seed_1_rec_8_ens_1,0.485206,0.66169,0.882476,0.752831,6YAK_BBB
123,model_3_ptm_seed_0_rec_6_ens_1,0.47137700000000005,0.6476,0.880732,0.759609,6YAK_BBB
124,model_4_ptm_seed_0_rec_4_ens_8,0.49318599999999996,0.632372,0.882969,0.74335,6YAK_BBB
125,model_4_seed_0_rec_8_ens_1,0.493591,0.647929,0.883001,0.752236,6YAK_BBB
126,model_4_ptm_seed_1_rec_5_ens_1,0.517829,0.618846,0.883869,0.729648,6YAK_BBB
127,model_3_seed_0_rec_7_ens_8,0.503637,0.673689,0.8819309999999999,0.741293,6YAK_BBB
128,model_3_ptm_seed_1_rec_1_ens_8,0.506302,0.670716,0.88771,0.762541,6YAK_BBB
129,model_5_ptm_seed_0_rec_10_ens_1,0.510496,0.612263,0.8835729999999999,0.726816,6YAK_BBB
130,model_5_seed_0_rec_4_ens_1,0.5062399999999999,0.656976,0.887141,0.746795,6YAK_BBB
131,model_3_seed_0_rec_8_ens_8,0.500272,0.6620020000000001,0.8815049999999999,0.740031,6YAK_BBB
132,model_2_seed_0_rec_1_ens_1,0.493213,0.671233,0.8886930000000001,0.766519,6YAK_BBB
133,model_3_ptm_seed_0_rec_1_ens_8,0.494457,0.665733,0.8869299999999999,0.761847,6YAK_BBB
134,model_1_ptm_seed_0_rec_5_ens_1,0.497284,0.675664,0.8807010000000001,0.763758,6YAK_BBB
135,model_5_seed_1_rec_5_ens_8,0.479233,0.650459,0.882453,0.752688,6YAK_BBB
136,model_4_ptm_seed_1_rec_4_ens_8,0.48573500000000003,0.624548,0.8823770000000001,0.7436119999999999,6YAK_BBB
137,model_1_seed_0_rec_1_ens_8,0.492008,0.6712130000000001,0.886848,0.763229,6YAK_BBB
138,model_3_seed_0_rec_10_ens_1,0.5090899999999999,0.671928,0.8836139999999999,0.752355,6YAK_BBB
139,model_4_ptm_seed_0_rec_3_ens_8,0.496141,0.615905,0.8830709999999999,0.723384,6YAK_BBB
140,model_4_ptm_seed_0_rec_7_ens_1,0.49607299999999993,0.6086159999999999,0.8835,0.7353430000000001,6YAK_BBB
141,model_1_ptm_seed_0_rec_9_ens_1,0.486201,0.668428,0.8785790000000001,0.764586,6YAK_BBB
142,model_3_seed_0_rec_3_ens_8,0.483548,0.654043,0.882326,0.73574,6YAK_BBB
143,model_1_ptm_seed_1_rec_4_ens_8,0.495004,0.668247,0.881872,0.767157,6YAK_BBB
144,model_2_ptm_seed_0_rec_3_ens_1,0.49611400000000005,0.677075,0.8869739999999999,0.752861,6YAK_BBB
145,model_4_ptm_seed_1_rec_10_ens_1,0.479063,0.623156,0.881239,0.747976,6YAK_BBB
146,model_5_ptm_seed_0_rec_2_ens_1,0.499942,0.6225149999999999,0.886595,0.733382,6YAK_BBB
147,model_4_ptm_seed_1_rec_9_ens_8,0.505681,0.620693,0.8825700000000001,0.735478,6YAK_BBB
148,model_2_seed_1_rec_2_ens_1,0.49000600000000005,0.672257,0.887494,0.7630640000000001,6YAK_BBB
149,model_2_ptm_seed_1_rec_2_ens_8,0.489759,0.681327,0.8879379999999999,0.762845,6YAK_BBB
150,model_3_seed_0_rec_5_ens_8,0.496292,0.660533,0.88155,0.7358779999999999,6YAK_BBB
151,model_4_seed_1_rec_9_ens_1,0.466322,0.61865,0.88028,0.744947,6YAK_BBB
152,model_2_seed_1_rec_1_ens_1,0.48860299999999995,0.67085,0.887639,0.766338,6YAK_BBB
153,model_2_ptm_seed_1_rec_7_ens_8,0.506876,0.6827300000000001,0.886552,0.7582840000000001,6YAK_BBB
154,model_1_seed_1_rec_3_ens_1,0.517904,0.6835939999999999,0.888928,0.761472,6YAK_BBB
155,model_3_seed_1_rec_3_ens_8,0.500885,0.672506,0.8850129999999999,0.744865,6YAK_BBB
156,model_4_seed_0_rec_9_ens_8,0.48748800000000003,0.63684,0.8814620000000001,0.750307,6YAK_BBB
157,model_1_seed_1_rec_6_ens_8,0.509128,0.6733640000000001,0.887666,0.763926,6YAK_BBB
158,model_2_ptm_seed_0_rec_2_ens_8,0.49249499999999996,0.679387,0.887984,0.75835,6YAK_BBB
159,model_3_seed_0_rec_3_ens_1,0.483188,0.652276,0.8823479999999999,0.734693,6YAK_BBB
160,model_5_ptm_seed_1_rec_3_ens_8,0.516567,0.636418,0.884856,0.7363350000000001,6YAK_BBB
161,model_4_ptm_seed_0_rec_9_ens_8,0.50716,0.6187090000000001,0.881941,0.7315229999999999,6YAK_BBB
162,model_2_seed_0_rec_7_ens_8,0.484303,0.665132,0.883561,0.757875,6YAK_BBB
163,model_3_ptm_seed_1_rec_2_ens_1,0.47548100000000004,0.665139,0.8835719999999999,0.760849,6YAK_BBB
164,model_4_seed_0_rec_8_ens_8,0.49625699999999995,0.647566,0.882295,0.748789,6YAK_BBB
165,model_5_ptm_seed_1_rec_6_ens_1,0.46904799999999996,0.614838,0.879819,0.725638,6YAK_BBB
166,model_4_seed_0_rec_4_ens_8,0.477838,0.627922,0.8830879999999999,0.743318,6YAK_BBB
167,model_5_seed_0_rec_4_ens_8,0.494104,0.6671279999999999,0.8846950000000001,0.7539239999999999,6YAK_BBB
168,model_1_seed_0_rec_2_ens_8,0.496675,0.6722239999999999,0.8878739999999999,0.764115,6YAK_BBB
169,model_3_ptm_seed_0_rec_6_ens_8,0.48491599999999996,0.667362,0.883129,0.764741,6YAK_BBB
170,model_2_seed_1_rec_4_ens_1,0.461741,0.653,0.8834930000000001,0.7445890000000001,6YAK_BBB
171,model_5_seed_0_rec_7_ens_1,0.471401,0.650777,0.882526,0.7500720000000001,6YAK_BBB
172,model_1_ptm_seed_0_rec_4_ens_8,0.5184979999999999,0.674139,0.884102,0.76954,6YAK_BBB
173,model_5_seed_1_rec_7_ens_1,0.47217600000000004,0.6243380000000001,0.882741,0.742967,6YAK_BBB
174,model_2_seed_0_rec_8_ens_1,0.487392,0.66545,0.8858719999999999,0.757374,6YAK_BBB
175,model_3_ptm_seed_1_rec_6_ens_8,0.472559,0.657303,0.8800309999999999,0.762271,6YAK_BBB
176,model_1_ptm_seed_1_rec_10_ens_8,0.5342140000000001,0.685102,0.8854489999999999,0.7674770000000001,6YAK_BBB
177,model_2_ptm_seed_0_rec_5_ens_1,0.508972,0.669125,0.888597,0.754787,6YAK_BBB
178,model_2_seed_0_rec_9_ens_8,0.48767299999999997,0.6634220000000001,0.8832979999999999,0.756275,6YAK_BBB
179,model_1_ptm_seed_0_rec_1_ens_8,0.499641,0.6726340000000001,0.884791,0.767575,6YAK_BBB
180,model_2_ptm_seed_1_rec_3_ens_8,0.496615,0.676129,0.8867459999999999,0.760107,6YAK_BBB
181,model_4_seed_1_rec_5_ens_8,0.475999,0.615844,0.8809610000000001,0.745039,6YAK_BBB
182,model_1_ptm_seed_0_rec_10_ens_8,0.528536,0.682872,0.884009,0.771899,6YAK_BBB
183,model_5_ptm_seed_0_rec_9_ens_8,0.474963,0.606426,0.879075,0.7149220000000001,6YAK_BBB
184,model_4_seed_1_rec_1_ens_1,0.46281000000000005,0.625731,0.8815540000000001,0.7325729999999999,6YAK_BBB
185,model_1_ptm_seed_0_rec_9_ens_8,0.493017,0.673462,0.8806299999999999,0.7709020000000001,6YAK_BBB
186,model_3_seed_0_rec_4_ens_8,0.48761400000000005,0.650233,0.880922,0.735855,6YAK_BBB
187,model_5_ptm_seed_1_rec_3_ens_1,0.500792,0.626771,0.882705,0.738358,6YAK_BBB
188,model_1_ptm_seed_0_rec_2_ens_8,0.505362,0.674538,0.884656,0.765649,6YAK_BBB
189,model_5_ptm_seed_0_rec_10_ens_8,0.518303,0.60512,0.881108,0.714942,6YAK_BBB
190,model_3_ptm_seed_1_rec_7_ens_8,0.47443900000000006,0.665853,0.880704,0.756352,6YAK_BBB
191,model_2_ptm_seed_0_rec_8_ens_1,0.505976,0.672245,0.886576,0.75776,6YAK_BBB
192,model_5_seed_1_rec_9_ens_1,0.49592700000000006,0.612233,0.882381,0.736058,6YAK_BBB
193,model_4_seed_1_rec_6_ens_1,0.48517299999999997,0.618266,0.882131,0.743645,6YAK_BBB
194,model_1_seed_0_rec_3_ens_8,0.505078,0.6769470000000001,0.8885270000000001,0.758154,6YAK_BBB
195,model_2_seed_0_rec_6_ens_8,0.485792,0.663687,0.8837219999999999,0.755965,6YAK_BBB
196,model_4_ptm_seed_0_rec_3_ens_1,0.5192829999999999,0.625369,0.886067,0.735323,6YAK_BBB
197,model_1_ptm_seed_0_rec_3_ens_8,0.48550200000000004,0.65918,0.8799549999999999,0.767915,6YAK_BBB
198,model_1_seed_0_rec_8_ens_1,0.502794,0.668642,0.886762,0.757071,6YAK_BBB
199,model_3_seed_1_rec_3_ens_1,0.505055,0.66978,0.883706,0.742586,6YAK_BBB
200,model_2_seed_1_rec_6_ens_1,0.485649,0.671103,0.8840680000000001,0.75555,6YAK_BBB
201,model_2_seed_1_rec_1_ens_8,0.49043100000000006,0.675555,0.8895430000000001,0.76483,6YAK_BBB
202,model_1_seed_1_rec_10_ens_1,0.481177,0.667184,0.8851600000000001,0.762126,6YAK_BBB
203,model_5_ptm_seed_1_rec_4_ens_1,0.4736,0.613154,0.881041,0.726291,6YAK_BBB
204,model_1_ptm_seed_0_rec_6_ens_8,0.497755,0.668606,0.8829,0.765224,6YAK_BBB
205,model_1_ptm_seed_0_rec_1_ens_1,0.483843,0.667667,0.883452,0.772541,6YAK_BBB
206,model_1_ptm_seed_1_rec_2_ens_1,0.509163,0.6765329999999999,0.8846209999999999,0.764914,6YAK_BBB
207,model_5_ptm_seed_1_rec_5_ens_8,0.514847,0.622808,0.8828280000000001,0.7273430000000001,6YAK_BBB
208,model_3_seed_1_rec_8_ens_8,0.5072399999999999,0.679909,0.884188,0.749991,6YAK_BBB
209,model_4_seed_1_rec_4_ens_1,0.46713699999999997,0.612548,0.882433,0.739681,6YAK_BBB
210,model_5_seed_0_rec_8_ens_1,0.465858,0.634083,0.880914,0.744591,6YAK_BBB
211,model_2_seed_1_rec_3_ens_1,0.46846400000000005,0.662938,0.884964,0.7568630000000001,6YAK_BBB
212,model_4_seed_1_rec_2_ens_8,0.475412,0.620875,0.884403,0.742453,6YAK_BBB
213,model_2_seed_1_rec_10_ens_8,0.48269799999999996,0.665061,0.8841129999999999,0.760491,6YAK_BBB
214,model_2_ptm_seed_1_rec_8_ens_1,0.513216,0.6767029999999999,0.8867860000000001,0.7561760000000001,6YAK_BBB
215,model_4_ptm_seed_0_rec_1_ens_1,0.503214,0.599815,0.8844290000000001,0.7314039999999999,6YAK_BBB
216,model_4_seed_1_rec_5_ens_1,0.484958,0.6231369999999999,0.8829799999999999,0.7475149999999999,6YAK_BBB
217,model_1_seed_0_rec_1_ens_1,0.493583,0.674619,0.8876950000000001,0.756275,6YAK_BBB
218,model_5_ptm_seed_0_rec_4_ens_8,0.47962200000000005,0.608695,0.8800520000000001,0.7137140000000001,6YAK_BBB
219,model_1_seed_0_rec_9_ens_1,0.473396,0.650848,0.882508,0.757521,6YAK_BBB
220,model_1_seed_1_rec_5_ens_8,0.479547,0.668324,0.8873639999999999,0.7649100000000001,6YAK_BBB
221,model_5_seed_1_rec_9_ens_8,0.49137,0.6637649999999999,0.8832969999999999,0.752111,6YAK_BBB
222,model_4_seed_0_rec_6_ens_1,0.474108,0.621321,0.880951,0.7467600000000001,6YAK_BBB
223,model_5_ptm_seed_0_rec_5_ens_8,0.51472,0.625209,0.883653,0.728504,6YAK_BBB
